省,市,县,观测时间,温度(℃),相对湿度,降水量(mm),风向,风力(m/s),经度,纬度
江苏,淮安,洪泽,2015120818,9,74,0,82,4,118.83,33.3
江苏,淮安,洪泽,2015120819,9,74,0,92,4,118.83,33.3
江苏,淮安,洪泽,2015120820,7,75,0,98,2,118.83,33.3
江苏,淮安,洪泽,2015120821,9,79,0,118,4,118.83,33.3
江苏,淮安,洪泽,2015120822,6,82,0,105,3,118.83,33.3
江苏,淮安,洪泽,2015120823,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015120900,8,88,0,111,4,118.83,33.3
江苏,淮安,洪泽,2015120901,7,90,0,110,4,118.83,33.3
江苏,淮安,洪泽,2015120902,7,90,0,99,5,118.83,33.3
江苏,淮安,洪泽,2015120903,7,89,0,107,5,118.83,33.3
江苏,淮安,洪泽,2015120904,5,87,0,109,3,118.83,33.3
江苏,淮安,洪泽,2015120905,5,87,0,104,3,118.83,33.3
江苏,淮安,洪泽,2015120906,8,88,0,101,5,118.83,33.3
江苏,淮安,洪泽,2015120907,6,85,0,121,2,118.83,33.3
江苏,淮安,洪泽,2015120908,6,85,0,108,2,118.83,33.3
江苏,淮安,洪泽,2015120909,7,84,0,105,2,118.83,33.3
江苏,淮安,洪泽,2015120910,10,82,0,128,4,118.83,33.3
江苏,淮安,洪泽,2015120911,11,80,0,133,6,118.83,33.3
江苏,淮安,洪泽,2015120912,11,80,0,118,4,118.83,33.3
江苏,淮安,洪泽,2015120913,12,81,0,154,5,118.83,33.3
江苏,淮安,洪泽,2015120914,12,81,0,138,5,118.83,33.3
江苏,淮安,洪泽,2015120915,12,84,0,150,4,118.83,33.3
江苏,淮安,洪泽,2015120916,10,84,0,157,0,118.83,33.3
江苏,淮安,洪泽,2015120917,9,87,0,118,0,118.83,33.3
江苏,淮安,洪泽,2015120918,11,92,0,99,0,118.83,33.3
江苏,淮安,洪泽,2015120919,10,94,0,52,0,118.83,33.3
江苏,淮安,洪泽,2015120920,10,95,0,93,2,118.83,33.3
江苏,淮安,洪泽,2015120921,10,95,0,75,2,118.83,33.3
江苏,淮安,洪泽,2015120922,8,95,0,133,0,118.83,33.3
江苏,淮安,洪泽,2015120923,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121000,8,96,0,314,0,118.83,33.3
江苏,淮安,洪泽,2015121001,8,97,0,334,0,118.83,33.3
江苏,淮安,洪泽,2015121002,8,97,0,347,0,118.83,33.3
江苏,淮安,洪泽,2015121003,8,97,0,329,0,118.83,33.3
江苏,淮安,洪泽,2015121004,8,97,0,335,1,118.83,33.3
江苏,淮安,洪泽,2015121005,8,97,0,343,1,118.83,33.3
江苏,淮安,洪泽,2015121006,8,97,0,346,1,118.83,33.3
江苏,淮安,洪泽,2015121007,10,97,0,334,3,118.83,33.3
江苏,淮安,洪泽,2015121008,8,94,0,330,4,118.83,33.3
江苏,淮安,洪泽,2015121009,9,89,0,335,3,118.83,33.3
江苏,淮安,洪泽,2015121010,9,86,0,316,3,118.83,33.3
江苏,淮安,洪泽,2015121011,12,87,0,311,4,118.83,33.3
江苏,淮安,洪泽,2015121012,11,86,0,281,4,118.83,33.3
江苏,淮安,洪泽,2015121013,11,78,0,2,5,118.83,33.3
江苏,淮安,洪泽,2015121014,11,76,0,338,5,118.83,33.3
江苏,淮安,洪泽,2015121015,11,80,0,1,2,118.83,33.3
江苏,淮安,洪泽,2015121016,10,85,0,18,4,118.83,33.3
江苏,淮安,洪泽,2015121017,10,99,0.2,354,6,118.83,33.3
江苏,淮安,洪泽,2015121018,8,98,0.9,326,2,118.83,33.3
江苏,淮安,洪泽,2015121019,10,99,0.2,343,4,118.83,33.3
江苏,淮安,洪泽,2015121020,8,94,0.1,7,1,118.83,33.3
江苏,淮安,洪泽,2015121021,8,89,0,348,0,118.83,33.3
江苏,淮安,洪泽,2015121022,10,88,0,1,4,118.83,33.3
江苏,淮安,洪泽,2015121023,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121100,10,84,0,345,3,118.83,33.3
江苏,淮安,洪泽,2015121101,7,78,0,6,1,118.83,33.3
江苏,淮安,洪泽,2015121102,7,78,0,26,4,118.83,33.3
江苏,淮安,洪泽,2015121103,7,82,0,7,5,118.83,33.3
江苏,淮安,洪泽,2015121104,6,84,0,354,3,118.83,33.3
江苏,淮安,洪泽,2015121105,6,84,0,347,6,118.83,33.3
江苏,淮安,洪泽,2015121106,5,84,0,2,5,118.83,33.3
江苏,淮安,洪泽,2015121107,4,88,0,341,3,118.83,33.3
江苏,淮安,洪泽,2015121108,4,88,0,6,3,118.83,33.3
江苏,淮安,洪泽,2015121109,5,80,0,50,6,118.83,33.3
江苏,淮安,洪泽,2015121110,5,69,0,49,4,118.83,33.3
江苏,淮安,洪泽,2015121111,7,63,0,39,5,118.83,33.3
江苏,淮安,洪泽,2015121112,6,59,0,354,3,118.83,33.3
江苏,淮安,洪泽,2015121113,9,57,0,358,5,118.83,33.3
江苏,淮安,洪泽,2015121114,9,59,0,355,4,118.83,33.3
江苏,淮安,洪泽,2015121115,9,56,0,12,3,118.83,33.3
江苏,淮安,洪泽,2015121116,8,61,0,38,3,118.83,33.3
江苏,淮安,洪泽,2015121117,5,67,0,83,1,118.83,33.3
江苏,淮安,洪泽,2015121118,3,72,0,80,0,118.83,33.3
江苏,淮安,洪泽,2015121119,4,83,0,97,2,118.83,33.3
江苏,淮安,洪泽,2015121120,2,83,0,97,0,118.83,33.3
江苏,淮安,洪泽,2015121121,1,88,0,103,0,118.83,33.3
江苏,淮安,洪泽,2015121122,2,93,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121123,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121200,1,99,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121201,1,99,0,51,0,118.83,33.3
江苏,淮安,洪泽,2015121202,-1,98,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121203,-1,98,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121204,1,100,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121205,-1,99,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121206,0,99,0,68,2,118.83,33.3
江苏,淮安,洪泽,2015121207,1,99,0,6,2,118.83,33.3
江苏,淮安,洪泽,2015121208,-1,99,0,16,0,118.83,33.3
江苏,淮安,洪泽,2015121209,1,94,0,30,2,118.83,33.3
江苏,淮安,洪泽,2015121210,5,80,0,31,3,118.83,33.3
江苏,淮安,洪泽,2015121211,7,64,0,84,2,118.83,33.3
江苏,淮安,洪泽,2015121212,6,56,0,60,1,118.83,33.3
江苏,淮安,洪泽,2015121213,7,53,0,87,1,118.83,33.3
江苏,淮安,洪泽,2015121214,9,53,0,74,4,118.83,33.3
江苏,淮安,洪泽,2015121215,7,51,0,67,1,118.83,33.3
江苏,淮安,洪泽,2015121216,9,54,0,61,2,118.83,33.3
江苏,淮安,洪泽,2015121217,5,70,0,296,0,118.83,33.3
江苏,淮安,洪泽,2015121218,4,79,0,18,0,118.83,33.3
江苏,淮安,洪泽,2015121219,4,71,0,344,0,118.83,33.3
江苏,淮安,洪泽,2015121220,3,73,0,43,0,118.83,33.3
江苏,淮安,洪泽,2015121221,2,78,0,39,1,118.83,33.3
江苏,淮安,洪泽,2015121222,4,83,0,352,0,118.83,33.3
江苏,淮安,洪泽,2015121223,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121300,1,89,0,355,0,118.83,33.3
江苏,淮安,洪泽,2015121301,1,91,0,57,1,118.83,33.3
江苏,淮安,洪泽,2015121302,2,95,0,46,0,118.83,33.3
江苏,淮安,洪泽,2015121303,0,96,0,24,0,118.83,33.3
江苏,淮安,洪泽,2015121304,-1,97,0,48,0,118.83,33.3
江苏,淮安,洪泽,2015121305,1,100,0,22,0,118.83,33.3
江苏,淮安,洪泽,2015121306,1,100,0,319,2,118.83,33.3
江苏,淮安,洪泽,2015121307,0,96,0,16,0,118.83,33.3
江苏,淮安,洪泽,2015121308,0,92,0,4,0,118.83,33.3
江苏,淮安,洪泽,2015121309,2,81,0,25,0,118.83,33.3
江苏,淮安,洪泽,2015121310,3,80,0,5,1,118.83,33.3
江苏,淮安,洪泽,2015121311,6,79,0,4,4,118.83,33.3
江苏,淮安,洪泽,2015121312,5,67,0,326,1,118.83,33.3
江苏,淮安,洪泽,2015121313,8,63,0,316,4,118.83,33.3
江苏,淮安,洪泽,2015121314,6,59,0,8,1,118.83,33.3
江苏,淮安,洪泽,2015121315,8,59,0,353,3,118.83,33.3
江苏,淮安,洪泽,2015121316,7,62,0,287,4,118.83,33.3
江苏,淮安,洪泽,2015121317,4,66,0,290,1,118.83,33.3
江苏,淮安,洪泽,2015121318,4,53,0,328,1,118.83,33.3
江苏,淮安,洪泽,2015121319,3,57,0,322,0,118.83,33.3
江苏,淮安,洪泽,2015121320,5,66,0,321,3,118.83,33.3
江苏,淮安,洪泽,2015121321,4,68,0,335,2,118.83,33.3
江苏,淮安,洪泽,2015121322,1,74,0,310,0,118.83,33.3
江苏,淮安,洪泽,2015121323,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121400,2,73,0,308,0,118.83,33.3
江苏,淮安,洪泽,2015121401,2,81,0,331,0,118.83,33.3
江苏,淮安,洪泽,2015121402,1,84,0,358,0,118.83,33.3
江苏,淮安,洪泽,2015121403,3,90,0,248,2,118.83,33.3
江苏,淮安,洪泽,2015121404,0,95,0,294,0,118.83,33.3
江苏,淮安,洪泽,2015121405,1,91,0,316,0,118.83,33.3
江苏,淮安,洪泽,2015121406,2,89,0,309,0,118.83,33.3
江苏,淮安,洪泽,2015121407,4,91,0,348,2,118.83,33.3
江苏,淮安,洪泽,2015121408,2,89,0,306,0,118.83,33.3
江苏,淮安,洪泽,2015121409,5,89,0,311,2,118.83,33.3
江苏,淮安,洪泽,2015121410,6,82,0,302,4,118.83,33.3
江苏,淮安,洪泽,2015121411,7,74,0,273,6,118.83,33.3
江苏,淮安,洪泽,2015121412,8,72,0,283,5,118.83,33.3
江苏,淮安,洪泽,2015121413,6,64,0,292,3,118.83,33.3
江苏,淮安,洪泽,2015121414,8,65,0,303,6,118.83,33.3
江苏,淮安,洪泽,2015121415,8,66,0,296,5,118.83,33.3
江苏,淮安,洪泽,2015121416,8,65,0,292,4,118.83,33.3
江苏,淮安,洪泽,2015121417,6,75,0,296,3,118.83,33.3
江苏,淮安,洪泽,2015121418,6,77,0,310,2,118.83,33.3
江苏,淮安,洪泽,2015121419,3,82,0,263,0,118.83,33.3
江苏,淮安,洪泽,2015121420,4,85,0,277,2,118.83,33.3
江苏,淮安,洪泽,2015121421,5,83,0,286,2,118.83,33.3
江苏,淮安,洪泽,2015121422,5,77,0,321,4,118.83,33.3
江苏,淮安,洪泽,2015121423,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121500,2,75,0,285,1,118.83,33.3
江苏,淮安,洪泽,2015121501,3,84,0,282,3,118.83,33.3
江苏,淮安,洪泽,2015121502,2,77,0,299,0,118.83,33.3
江苏,淮安,洪泽,2015121503,3,85,0,279,3,118.83,33.3
江苏,淮安,洪泽,2015121504,3,87,0,298,3,118.83,33.3
江苏,淮安,洪泽,2015121505,1,89,0,282,0,118.83,33.3
江苏,淮安,洪泽,2015121506,0,93,0,292,0,118.83,33.3
江苏,淮安,洪泽,2015121507,2,98,0,317,2,118.83,33.3
江苏,淮安,洪泽,2015121508,2,99,0,152,0,118.83,33.3
江苏,淮安,洪泽,2015121509,4,100,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121510,7,70,0,12,3,118.83,33.3
江苏,淮安,洪泽,2015121511,8,63,0,333,3,118.83,33.3
江苏,淮安,洪泽,2015121512,9,64,0,311,4,118.83,33.3
江苏,淮安,洪泽,2015121513,9,70,0,286,4,118.83,33.3
江苏,淮安,洪泽,2015121514,9,59,0,309,4,118.83,33.3
江苏,淮安,洪泽,2015121515,8,52,0,273,2,118.83,33.3
江苏,淮安,洪泽,2015121516,7,55,0,288,1,118.83,33.3
江苏,淮安,洪泽,2015121517,7,62,0,292,4,118.83,33.3
江苏,淮安,洪泽,2015121518,4,61,0,309,2,118.83,33.3
江苏,淮安,洪泽,2015121519,5,44,0,315,3,118.83,33.3
江苏,淮安,洪泽,2015121520,3,46,0,324,2,118.83,33.3
江苏,淮安,洪泽,2015121521,5,47,0,326,6,118.83,33.3
江苏,淮安,洪泽,2015121522,3,48,0,332,2,118.83,33.3
江苏,淮安,洪泽,2015121523,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121600,4,55,0,306,3,118.83,33.3
江苏,淮安,洪泽,2015121601,4,55,0,324,4,118.83,33.3
江苏,淮安,洪泽,2015121602,3,54,0,324,4,118.83,33.3
江苏,淮安,洪泽,2015121603,1,48,0,322,3,118.83,33.3
江苏,淮安,洪泽,2015121604,0,47,0,323,2,118.83,33.3
江苏,淮安,洪泽,2015121605,0,62,0,331,2,118.83,33.3
江苏,淮安,洪泽,2015121606,0,55,0,328,2,118.83,33.3
江苏,淮安,洪泽,2015121607,-1,51,0,330,2,118.83,33.3
江苏,淮安,洪泽,2015121608,2,51,0,326,6,118.83,33.3
江苏,淮安,洪泽,2015121609,1,44,0,314,6,118.83,33.3
江苏,淮安,洪泽,2015121610,4,40,0,312,7,118.83,33.3
江苏,淮安,洪泽,2015121611,3,33,0,314,6,118.83,33.3
江苏,淮安,洪泽,2015121612,3,32,0,296,8,118.83,33.3
江苏,淮安,洪泽,2015121613,3,30,0,319,8,118.83,33.3
江苏,淮安,洪泽,2015121614,3,29,0,317,7,118.83,33.3
江苏,淮安,洪泽,2015121615,5,31,0,304,9,118.83,33.3
江苏,淮安,洪泽,2015121616,2,31,0,311,7,118.83,33.3
江苏,淮安,洪泽,2015121617,1,33,0,318,7,118.83,33.3
江苏,淮安,洪泽,2015121618,1,31,0,319,7,118.83,33.3
江苏,淮安,洪泽,2015121619,0,38,0,312,5,118.83,33.3
江苏,淮安,洪泽,2015121620,2,40,0,314,8,118.83,33.3
江苏,淮安,洪泽,2015121621,0,41,0,321,5,118.83,33.3
江苏,淮安,洪泽,2015121622,2,43,0,317,8,118.83,33.3
江苏,淮安,洪泽,2015121623,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121700,1,48,0,319,5,118.83,33.3
江苏,淮安,洪泽,2015121701,1,50,0,317,3,118.83,33.3
江苏,淮安,洪泽,2015121702,1,53,0,332,4,118.83,33.3
江苏,淮安,洪泽,2015121703,-2,56,0,344,1,118.83,33.3
江苏,淮安,洪泽,2015121704,0,59,0,330,3,118.83,33.3
江苏,淮安,洪泽,2015121705,-3,55,0,328,0,118.83,33.3
江苏,淮安,洪泽,2015121706,-1,57,0,320,3,118.83,33.3
江苏,淮安,洪泽,2015121707,-3,57,0,333,1,118.83,33.3
江苏,淮安,洪泽,2015121708,-2,59,0,324,0,118.83,33.3
江苏,淮安,洪泽,2015121709,-1,45,0,329,2,118.83,33.3
江苏,淮安,洪泽,2015121710,1,36,0,333,2,118.83,33.3
江苏,淮安,洪泽,2015121711,2,29,0,340,3,118.83,33.3
江苏,淮安,洪泽,2015121712,2,27,0,287,2,118.83,33.3
江苏,淮安,洪泽,2015121713,2,26,0,284,2,118.83,33.3
江苏,淮安,洪泽,2015121714,4,31,0,281,6,118.83,33.3
江苏,淮安,洪泽,2015121715,2,27,0,309,3,118.83,33.3
江苏,淮安,洪泽,2015121716,4,27,0,281,3,118.83,33.3
江苏,淮安,洪泽,2015121717,1,37,0,238,0,118.83,33.3
江苏,淮安,洪泽,2015121718,1,57,0,158,0,118.83,33.3
江苏,淮安,洪泽,2015121719,-2,54,0,199,0,118.83,33.3
江苏,淮安,洪泽,2015121720,-3,77,0,153,0,118.83,33.3
江苏,淮安,洪泽,2015121721,-4,89,0,217,0,118.83,33.3
江苏,淮安,洪泽,2015121722,-2,84,0,169,0,118.83,33.3
江苏,淮安,洪泽,2015121723,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121800,-5,90,0,91,0,118.83,33.3
江苏,淮安,洪泽,2015121801,-6,88,0,212,0,118.83,33.3
江苏,淮安,洪泽,2015121802,-4,93,0,229,0,118.83,33.3
江苏,淮安,洪泽,2015121803,-4,95,0,213,0,118.83,33.3
江苏,淮安,洪泽,2015121804,-4,94,0,190,0,118.83,33.3
江苏,淮安,洪泽,2015121805,-4,96,0,113,0,118.83,33.3
江苏,淮安,洪泽,2015121806,-5,93,0,189,2,118.83,33.3
江苏,淮安,洪泽,2015121807,-4,89,0,166,0,118.83,33.3
江苏,淮安,洪泽,2015121808,-5,92,0,102,0,118.83,33.3
江苏,淮安,洪泽,2015121809,-1,53,0,203,1,118.83,33.3
江苏,淮安,洪泽,2015121810,1,41,0,169,2,118.83,33.3
江苏,淮安,洪泽,2015121811,4,36,0,191,3,118.83,33.3
江苏,淮安,洪泽,2015121812,4,27,0,156,0,118.83,33.3
江苏,淮安,洪泽,2015121813,6,36,0,355,3,118.83,33.3
江苏,淮安,洪泽,2015121814,6,34,0,307,3,118.83,33.3
江苏,淮安,洪泽,2015121815,4,30,0,311,2,118.83,33.3
江苏,淮安,洪泽,2015121816,5,32,0,338,3,118.83,33.3
江苏,淮安,洪泽,2015121817,2,38,0,314,0,118.83,33.3
江苏,淮安,洪泽,2015121818,1,77,0,294,0,118.83,33.3
江苏,淮安,洪泽,2015121819,0,73,0,125,0,118.83,33.3
江苏,淮安,洪泽,2015121820,0,92,0,60,0,118.83,33.3
江苏,淮安,洪泽,2015121821,-1,90,0,89,0,118.83,33.3
江苏,淮安,洪泽,2015121822,-3,84,0,152,0,118.83,33.3
江苏,淮安,洪泽,2015121823,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015121900,-2,96,0,57,2,118.83,33.3
江苏,淮安,洪泽,2015121901,-1,88,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121902,-1,91,0,29,0,118.83,33.3
江苏,淮安,洪泽,2015121903,-2,90,0,145,0,118.83,33.3
江苏,淮安,洪泽,2015121904,-2,81,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015121905,-3,89,0,50,0,118.83,33.3
江苏,淮安,洪泽,2015121906,-4,88,0,34,0,118.83,33.3
江苏,淮安,洪泽,2015121907,-2,89,0,266,0,118.83,33.3
江苏,淮安,洪泽,2015121908,-1,92,0,57,2,118.83,33.3
江苏,淮安,洪泽,2015121909,2,54,0,61,3,118.83,33.3
江苏,淮安,洪泽,2015121910,3,47,0,87,4,118.83,33.3
江苏,淮安,洪泽,2015121911,6,50,0,116,3,118.83,33.3
江苏,淮安,洪泽,2015121912,6,47,0,94,4,118.83,33.3
江苏,淮安,洪泽,2015121913,5,42,0,117,2,118.83,33.3
江苏,淮安,洪泽,2015121914,7,47,0,104,5,118.83,33.3
江苏,淮安,洪泽,2015121915,5,44,0,122,1,118.83,33.3
江苏,淮安,洪泽,2015121916,5,45,0,95,0,118.83,33.3
江苏,淮安,洪泽,2015121917,7,49,0,90,2,118.83,33.3
江苏,淮安,洪泽,2015121918,6,54,0,84,3,118.83,33.3
江苏,淮安,洪泽,2015121919,4,54,0,58,0,118.83,33.3
江苏,淮安,洪泽,2015121920,3,56,0,42,0,118.83,33.3
江苏,淮安,洪泽,2015121921,3,59,0,95,0,118.83,33.3
江苏,淮安,洪泽,2015121922,4,56,0,69,0,118.83,33.3
江苏,淮安,洪泽,2015121923,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015122000,3,67,0,21,0,118.83,33.3
江苏,淮安,洪泽,2015122001,5,88,0.3,87,2,118.83,33.3
江苏,淮安,洪泽,2015122002,2,93,0.2,81,0,118.83,33.3
江苏,淮安,洪泽,2015122003,2,95,0.3,58,0,118.83,33.3
江苏,淮安,洪泽,2015122004,2,97,0.1,6,0,118.83,33.3
江苏,淮安,洪泽,2015122005,2,97,0,351,0,118.83,33.3
江苏,淮安,洪泽,2015122006,4,99,0,338,0,118.83,33.3
江苏,淮安,洪泽,2015122007,5,100,0.1,317,0,118.83,33.3
江苏,淮安,洪泽,2015122008,5,100,0.1,5,0,118.83,33.3
江苏,淮安,洪泽,2015122009,5,100,0,11,0,118.83,33.3
江苏,淮安,洪泽,2015122010,3,98,0.1,219,0,118.83,33.3
江苏,淮安,洪泽,2015122011,6,100,0,240,2,118.83,33.3
江苏,淮安,洪泽,2015122012,6,100,0,252,2,118.83,33.3
江苏,淮安,洪泽,2015122013,6,98,0,260,3,118.83,33.3
江苏,淮安,洪泽,2015122014,5,94,0,270,4,118.83,33.3
江苏,淮安,洪泽,2015122015,4,88,0,256,1,118.83,33.3
江苏,淮安,洪泽,2015122016,6,89,0,272,3,118.83,33.3
江苏,淮安,洪泽,2015122017,5,89,0,270,4,118.83,33.3
江苏,淮安,洪泽,2015122018,3,90,0,269,0,118.83,33.3
江苏,淮安,洪泽,2015122019,4,95,0,174,2,118.83,33.3
江苏,淮安,洪泽,2015122020,3,98,0,252,2,118.83,33.3
江苏,淮安,洪泽,2015122021,2,99,0,242,2,118.83,33.3
江苏,淮安,洪泽,2015122022,-1,98,0,228,0,118.83,33.3
江苏,淮安,洪泽,2015122023,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015122100,-1,98,0,184,0,118.83,33.3
江苏,淮安,洪泽,2015122101,1,100,0,308,3,118.83,33.3
江苏,淮安,洪泽,2015122102,1,100,0,272,2,118.83,33.3
江苏,淮安,洪泽,2015122103,-2,98,0,194,0,118.83,33.3
江苏,淮安,洪泽,2015122104,-2,98,0,279,0,118.83,33.3
江苏,淮安,洪泽,2015122105,-1,98,0,249,0,118.83,33.3
江苏,淮安,洪泽,2015122106,0,100,0,11,0,118.83,33.3
江苏,淮安,洪泽,2015122107,0,100,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015122108,0,100,0,192,2,118.83,33.3
江苏,淮安,洪泽,2015122109,-1,99,0,17,0,118.83,33.3
江苏,淮安,洪泽,2015122110,2,96,0,73,0,118.83,33.3
江苏,淮安,洪泽,2015122111,4,75,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015122112,7,70,0,90,3,118.83,33.3
江苏,淮安,洪泽,2015122113,7,56,0,146,2,118.83,33.3
江苏,淮安,洪泽,2015122114,9,53,0,132,4,118.83,33.3
江苏,淮安,洪泽,2015122115,7,48,0,131,2,118.83,33.3
江苏,淮安,洪泽,2015122116,9,53,0,88,4,118.83,33.3
江苏,淮安,洪泽,2015122117,8,64,0,99,3,118.83,33.3
江苏,淮安,洪泽,2015122118,6,73,0,142,2,118.83,33.3
江苏,淮安,洪泽,2015122119,4,92,0,85,2,118.83,33.3
江苏,淮安,洪泽,2015122120,2,93,0,58,0,118.83,33.3
江苏,淮安,洪泽,2015122121,4,96,0,83,2,118.83,33.3
江苏,淮安,洪泽,2015122122,4,89,0,78,3,118.83,33.3
江苏,淮安,洪泽,2015122123,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015122200,6,94,0,90,4,118.83,33.3
江苏,淮安,洪泽,2015122201,4,92,0,84,1,118.83,33.3
江苏,淮安,洪泽,2015122202,4,92,0,102,1,118.83,33.3
江苏,淮安,洪泽,2015122203,6,94,0,82,4,118.83,33.3
江苏,淮安,洪泽,2015122204,4,96,1,58,2,118.83,33.3
江苏,淮安,洪泽,2015122205,3,97,0.3,59,2,118.83,33.3
江苏,淮安,洪泽,2015122206,5,99,1,51,4,118.83,33.3
江苏,淮安,洪泽,2015122207,5,99,0,99,2,118.83,33.3
江苏,淮安,洪泽,2015122208,6,99,0,71,3,118.83,33.3
江苏,淮安,洪泽,2015122209,6,100,0.3,79,3,118.83,33.3
江苏,淮安,洪泽,2015122210,7,100,0.1,104,2,118.83,33.3
江苏,淮安,洪泽,2015122211,7,100,0,105,2,118.83,33.3
江苏,淮安,洪泽,2015122212,6,97,0,130,1,118.83,33.3
江苏,淮安,洪泽,2015122213,8,98,0,130,2,118.83,33.3
江苏,淮安,洪泽,2015122214,8,96,0,999999,0,118.83,33.3
江苏,淮安,洪泽,2015122215,6,94,0,184,0,118.83,33.3
江苏,淮安,洪泽,2015122216,8,97,0,288,2,118.83,33.3
江苏,淮安,洪泽,2015122217,7,99,0,249,3,118.83,33.3
江苏,淮安,洪泽,2015122218,7,98,0,307,3,118.83,33.3
江苏,淮安,洪泽,2015122219,7,98,0,310,2,118.83,33.3
江苏,淮安,洪泽,2015122220,5,96,999990,324,0,118.83,33.3
江苏,淮安,洪泽,2015122221,5,96,0,265,0,118.83,33.3
江苏,淮安,洪泽,2015122222,7,99,0,271,3,118.83,33.3
江苏,淮安,洪泽,2015122223,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015122300,7,100,0.1,293,4,118.83,33.3
江苏,淮安,洪泽,2015122301,7,99,0,272,4,118.83,33.3
江苏,淮安,洪泽,2015122302,5,99,0,285,3,118.83,33.3
江苏,淮安,洪泽,2015122303,5,99,0,290,3,118.83,33.3
江苏,淮安,洪泽,2015122304,7,99,0,297,5,118.83,33.3
江苏,淮安,洪泽,2015122305,6,99,0,298,5,118.83,33.3
江苏,淮安,洪泽,2015122306,6,99,0,309,6,118.83,33.3
江苏,淮安,洪泽,2015122307,4,99,0,298,3,118.83,33.3
江苏,淮安,洪泽,2015122308,6,99,0,298,3,118.83,33.3
江苏,淮安,洪泽,2015122309,6,99,0,293,5,118.83,33.3
江苏,淮安,洪泽,2015122310,5,99,0,302,2,118.83,33.3
江苏,淮安,洪泽,2015122311,7,99,0,303,3,118.83,33.3
江苏,淮安,洪泽,2015122312,5,99,0,257,0,118.83,33.3
江苏,淮安,洪泽,2015122313,8,99,0.1,287,2,118.83,33.3
江苏,淮安,洪泽,2015122314,5,99,0,302,1,118.83,33.3
江苏,淮安,洪泽,2015122315,7,99,0.1,290,2,118.83,33.3
江苏,淮安,洪泽,2015122316,5,99,0.1,292,0,118.83,33.3
江苏,淮安,洪泽,2015122317,5,99,0,207,0,118.83,33.3
江苏,淮安,洪泽,2015122318,8,99,0.1,999999,0,118.83,33.3
江苏,淮安,洪泽,2015122319,6,99,0.1,56,0,118.83,33.3
江苏,淮安,洪泽,2015122320,7,99,0.1,67,1,118.83,33.3
江苏,淮安,洪泽,2015122321,9,99,0,67,3,118.83,33.3
江苏,淮安,洪泽,2015122322,9,99,0,88,3,118.83,33.3
江苏,淮安,洪泽,2015122323,999999,999999,999999,999999,999999,118.83,33.3
江苏,淮安,洪泽,2015122400,9,99,0.8,61,3,118.83,33.3
江苏,淮安,洪泽,2015122401,8,99,0.3,48,3,118.83,33.3
江苏,淮安,洪泽,2015122402,6,99,0,33,2,118.83,33.3
江苏,淮安,洪泽,2015122403,6,99,0.7,46,0,118.83,33.3
江苏,淮安,洪泽,2015122404,8,99,0.9,46,3,118.83,33.3
江苏,淮安,洪泽,2015122405,8,99,0.2,23,2,118.83,33.3
江苏,淮安,洪泽,2015122406,6,99,0,35,1,118.83,33.3
江苏,淮安,洪泽,2015122407,6,99,0,26,1,118.83,33.3
江苏,淮安,洪泽,2015122408,8,99,0.1,9,2,118.83,33.3
江苏,淮安,洪泽,2015122409,8,99,0.1,47,2,118.83,33.3
江苏,淮安,洪泽,2015122410,6,99,0,5,2,118.83,33.3
江苏,淮安,洪泽,2015122411,6,99,0,14,1,118.83,33.3
江苏,淮安,洪泽,2015122412,6,98,0,9,0,118.83,33.3
江苏,淮安,洪泽,2015122413,8,96,0,22,4,118.83,33.3
江苏,淮安,洪泽,2015122414,5,95,0,357,2,118.83,33.3
江苏,淮安,洪泽,2015122415,7,100,0.1,41,3,118.83,33.3
